"Age","LoanAmount100k","CreditScore","MonthsEmployed","NumCreditLines","InterestRate","LoanTerm","Education","EmploymentType","MaritalStatus","HasCoSigner","Default","Income100k"
48,0.83065,417,54,3,20.25,12,"Master's","Part-time","Divorced","No",0,0.78709
43,0.62796,300,41,2,2.57,36,"High School","Unemployed","Single","Yes",0,0.22765
43,1.37898,506,95,3,19.43,48,"Master's","Full-time","Single","Yes",0,0.59132
54,1.28041,607,99,1,3.45,48,"High School","Part-time","Divorced","Yes",0,1.25235
42,1.12448,705,69,3,3.74,24,"PhD","Part-time","Divorced","No",0,1.08005
48,0.27202,451,45,4,5.81,12,"PhD","Self-employed","Single","Yes",1,1.376
34,0.45334,701,22,3,22.18,24,"PhD","Part-time","Single","Yes",0,1.25822
20,1.7627,714,18,2,19.47,36,"Master's","Self-employed","Divorced","No",1,0.19232
61,2.20904,756,0,2,16.69,48,"High School","Self-employed","Married","No",0,0.80663
29,1.23144,459,71,4,6.95,24,"Bachelor's","Full-time","Divorced","Yes",0,0.24188
59,1.14824,594,62,4,4.34,36,"Bachelor's","Unemployed","Single","Yes",0,0.23967
45,2.36262,721,43,3,21.21,24,"High School","Unemployed","Married","No",0,0.62089
47,1.17775,507,108,4,13.17,12,"Bachelor's","Part-time","Single","No",0,0.41288
56,1.46419,472,22,3,8.09,12,"Master's","Self-employed","Divorced","Yes",0,0.28719
20,2.44495,601,55,4,11.84,48,"Master's","Full-time","Single","Yes",0,0.69868
48,0.48548,433,50,2,21.55,12,"Master's","Full-time","Married","Yes",0,0.60274
29,1.28983,493,6,1,4.05,48,"PhD","Unemployed","Divorced","Yes",0,0.76653
37,1.15115,458,98,4,13.15,12,"PhD","Unemployed","Single","Yes",0,0.69976
43,0.48122,546,36,3,22.81,36,"High School","Part-time","Single","Yes",1,1.32728
59,2.21473,479,60,3,24.35,36,"Bachelor's","Unemployed","Married","No",0,0.82302
68,0.18729,458,70,1,23.42,24,"Master's","Full-time","Divorced","Yes",0,0.88486
56,2.01657,309,76,1,11.92,48,"Bachelor's","Self-employed","Divorced","Yes",1,1.06462
26,1.46239,789,40,1,7.22,60,"High School","Unemployed","Married","No",0,1.26602
35,0.84034,751,117,3,23.7,48,"Bachelor's","Unemployed","Divorced","No",0,0.70477
24,0.81387,654,37,4,10.7,12,"Bachelor's","Self-employed","Married","Yes",0,1.20531
69,1.12721,445,104,1,7.92,36,"Master's","Self-employed","Single","No",0,1.24319
21,0.35138,727,33,4,6.94,48,"High School","Full-time","Divorced","Yes",0,0.93901
45,0.4316,359,103,1,16.92,48,"Bachelor's","Unemployed","Divorced","No",0,1.36495
28,2.02235,704,62,1,7.32,48,"Bachelor's","Full-time","Divorced","Yes",0,1.41956
56,0.5613,525,105,4,19.15,24,"Bachelor's","Self-employed","Married","Yes",0,0.82108
19,0.90399,317,89,2,10.82,36,"Master's","Part-time","Married","Yes",0,0.72787
28,1.8237,330,97,1,17.45,36,"PhD","Full-time","Divorced","Yes",0,0.18508
57,0.06727,394,27,1,16.83,12,"PhD","Self-employed","Divorced","Yes",0,1.23478
37,1.52266,488,17,1,22.83,12,"Bachelor's","Full-time","Single","Yes",0,0.33126
64,0.99558,431,39,2,23.98,24,"PhD","Unemployed","Divorced","Yes",0,0.44033
38,0.46059,618,101,2,13.07,48,"High School","Self-employed","Single","No",0,0.64273
69,1.51505,481,11,1,3.45,60,"Master's","Full-time","Married","Yes",0,0.40134
69,2.00064,503,69,3,3.11,48,"Bachelor's","Part-time","Divorced","Yes",0,0.80229
49,1.23343,649,41,2,12.65,48,"Master's","Full-time","Married","No",0,0.68109
41,1.22496,613,81,4,6.07,12,"PhD","Part-time","Married","No",0,1.38493
67,2.00708,482,115,2,4.53,36,"PhD","Self-employed","Single","No",0,0.23359
45,0.43336,422,116,2,13.2,48,"High School","Full-time","Single","No",0,0.81302
20,1.24059,427,90,3,8.24,24,"PhD","Self-employed","Single","Yes",0,0.28235
37,0.76998,449,71,2,17.82,12,"Master's","Full-time","Married","Yes",0,1.42715
32,1.35865,325,109,3,15.12,12,"Bachelor's","Self-employed","Divorced","Yes",0,0.30843
30,1.47088,579,40,2,6.9,60,"PhD","Part-time","Divorced","No",0,0.29341
23,1.01755,612,103,2,8.3,48,"Bachelor's","Self-employed","Single","No",0,0.43175
27,0.88296,412,98,2,3.65,48,"Master's","Part-time","Single","Yes",0,1.35962
49,1.5112,504,88,1,23.31,48,"Master's","Full-time","Married","Yes",0,0.91803
25,2.35277,701,79,1,15.07,12,"High School","Full-time","Married","Yes",0,0.83986
39,2.20609,394,20,2,22.08,60,"High School","Full-time","Married","Yes",0,0.32752
25,0.60249,613,90,2,4.93,60,"Master's","Part-time","Single","No",0,1.43825
35,0.35918,469,43,3,22.96,12,"High School","Unemployed","Married","Yes",0,0.84508
60,0.31308,823,55,2,7.45,48,"High School","Full-time","Single","No",0,0.35639
24,0.93112,672,118,3,14.6,60,"High School","Self-employed","Married","Yes",0,0.22989
63,2.37711,847,69,4,14.82,36,"PhD","Self-employed","Divorced","No",0,1.40128
32,0.5712,594,87,4,11.78,24,"Master's","Full-time","Married","No",0,0.80597
24,1.1802,461,97,4,4.98,24,"Bachelor's","Part-time","Single","No",0,1.48875
69,1.02771,754,73,4,8.33,60,"High School","Unemployed","Divorced","Yes",0,1.47687
54,0.95714,479,99,3,18.09,48,"Bachelor's","Self-employed","Married","No",0,0.81624
60,2.42414,424,109,1,10.3,36,"Bachelor's","Self-employed","Single","Yes",0,1.24437
30,2.02826,557,89,1,15.16,36,"Bachelor's","Unemployed","Single","No",0,1.35916
55,1.40662,842,60,4,9.48,36,"PhD","Unemployed","Single","Yes",0,1.42884
43,0.64581,326,54,1,8.41,24,"Master's","Part-time","Divorced","Yes",0,0.34451
49,0.88378,532,13,3,5.71,60,"Bachelor's","Unemployed","Single","Yes",0,0.86885
54,0.69081,650,42,1,24.84,36,"PhD","Full-time","Single","No",0,0.52487
37,0.4767,688,39,3,10.56,48,"PhD","Full-time","Single","No",0,0.95758
21,1.38233,838,57,3,20.85,12,"PhD","Self-employed","Single","Yes",0,1.27348
26,1.07367,606,9,1,18.4,12,"Master's","Full-time","Divorced","Yes",0,0.93852
58,2.0153,432,88,4,2.73,60,"High School","Unemployed","Divorced","No",1,0.2157
26,0.55364,698,2,4,2.09,24,"Bachelor's","Full-time","Single","Yes",0,1.48622
23,1.49722,616,31,4,23.73,24,"High School","Self-employed","Divorced","No",1,0.68911
28,0.40809,308,22,2,19.39,24,"High School","Full-time","Married","No",1,1.43191
63,1.29006,794,8,1,24.22,36,"PhD","Unemployed","Divorced","No",0,1.4206
51,1.30664,326,118,4,7.31,24,"High School","Unemployed","Married","No",0,0.87469
48,2.13823,769,47,4,8.89,12,"PhD","Self-employed","Single","Yes",0,1.08384
66,1.51226,673,77,1,22.28,60,"Bachelor's","Full-time","Married","Yes",0,0.31468
65,1.64616,776,49,2,2.27,36,"Master's","Unemployed","Single","Yes",0,0.46932
54,1.46356,712,45,3,2.57,48,"Bachelor's","Part-time","Single","Yes",0,0.20453
63,0.27297,646,26,4,8.45,12,"PhD","Self-employed","Married","No",0,1.18856
44,1.00781,761,15,4,17.13,12,"PhD","Self-employed","Single","No",0,0.46865
31,1.11825,519,79,1,5.22,60,"PhD","Unemployed","Single","Yes",0,1.37258
56,2.04148,746,69,4,24.9,24,"Master's","Part-time","Divorced","No",0,0.64502
28,2.37268,548,72,1,16.6,36,"PhD","Self-employed","Divorced","Yes",0,1.28748
48,1.15093,331,46,1,12.17,12,"Bachelor's","Unemployed","Divorced","No",0,0.50353
47,1.22935,620,93,2,20.2,60,"High School","Full-time","Married","No",1,1.27769
53,1.66211,381,49,3,24.9,60,"Master's","Self-employed","Married","No",0,1.06506
30,0.27136,507,72,3,6.17,60,"High School","Self-employed","Married","Yes",0,1.39229
61,1.386,778,90,2,23.72,36,"Master's","Part-time","Married","No",0,1.20826
64,1.74806,791,66,2,21.72,48,"Bachelor's","Self-employed","Single","Yes",0,0.18953
63,1.69737,502,1,2,4.26,12,"Bachelor's","Unemployed","Single","Yes",0,0.97204
19,2.09623,812,73,4,3.92,36,"PhD","Unemployed","Divorced","Yes",0,1.24171
38,2.12173,565,26,4,16.46,60,"PhD","Self-employed","Married","Yes",0,0.55756
28,1.24899,595,36,2,22.85,24,"PhD","Self-employed","Divorced","Yes",0,0.19961
51,2.40161,632,9,1,17.89,24,"Bachelor's","Part-time","Married","No",0,1.18746
54,1.05228,839,9,2,20.24,24,"High School","Full-time","Divorced","Yes",0,1.13806
57,0.39775,663,9,1,9.41,24,"Bachelor's","Unemployed","Single","Yes",0,1.30115
49,2.42005,834,5,3,16.4,60,"Bachelor's","Unemployed","Divorced","No",0,0.48189
19,1.28113,599,72,1,23.65,24,"Bachelor's","Part-time","Divorced","No",0,0.6715
41,1.83546,641,109,1,24.88,12,"Bachelor's","Part-time","Married","Yes",0,0.92476
64,1.55344,697,67,1,3.66,48,"Bachelor's","Part-time","Single","Yes",0,1.18252
61,1.54985,344,94,1,19.08,24,"PhD","Unemployed","Married","Yes",0,0.75528
44,1.236,509,35,4,9.9,36,"Bachelor's","Part-time","Single","No",0,0.21415
43,2.20507,577,15,1,7.8,36,"Master's","Self-employed","Married","No",0,0.69707
63,2.29809,584,69,1,19.5,12,"PhD","Part-time","Married","Yes",0,0.23444
32,1.10384,402,101,1,6.58,12,"PhD","Unemployed","Married","Yes",0,1.45545
19,1.02767,548,77,2,23.27,36,"High School","Part-time","Divorced","No",1,1.45914
59,0.69411,550,93,4,2.55,36,"Bachelor's","Part-time","Single","No",0,1.37858
61,0.98087,537,25,3,19.46,36,"PhD","Unemployed","Single","Yes",0,0.78258
66,2.32748,633,111,1,21.17,36,"PhD","Part-time","Divorced","No",0,0.76413
64,2.44048,318,30,4,9.74,24,"PhD","Self-employed","Married","Yes",0,1.19331
67,0.10819,698,1,1,6.07,48,"High School","Full-time","Divorced","No",0,0.44107
63,1.35148,696,108,4,18.43,60,"High School","Self-employed","Married","No",0,1.34646
55,0.47921,580,105,3,12.75,60,"High School","Part-time","Divorced","Yes",0,1.10633
18,1.29945,761,32,2,10.01,36,"Bachelor's","Full-time","Married","Yes",0,0.87994
43,2.34565,622,83,2,9.38,36,"PhD","Full-time","Divorced","Yes",0,0.24345
54,0.21531,612,23,2,10.92,48,"Master's","Self-employed","Divorced","No",0,0.23672
23,1.2849,821,100,4,13.93,60,"Master's","Self-employed","Married","No",1,0.83737
32,1.93199,639,59,4,7.97,48,"Bachelor's","Full-time","Married","Yes",0,0.51419
49,0.67249,644,74,2,12.07,12,"High School","Self-employed","Single","No",1,1.45963
58,0.48171,477,103,1,23.45,48,"Bachelor's","Part-time","Married","No",0,0.83483
68,2.02017,300,84,2,10.74,24,"High School","Unemployed","Married","No",0,1.02253
22,1.47613,520,80,4,6.93,60,"Bachelor's","Full-time","Single","No",0,1.08842
49,0.70363,402,93,3,10.27,24,"PhD","Full-time","Single","Yes",0,0.73625
45,2.30368,595,78,2,5.69,36,"PhD","Self-employed","Divorced","Yes",0,0.53704
29,2.36147,444,37,4,20.01,48,"Master's","Self-employed","Single","No",0,1.12039
54,0.66584,512,63,4,14.1,24,"Bachelor's","Unemployed","Single","Yes",0,0.61748
34,0.07318,835,51,4,18.66,36,"High School","Unemployed","Divorced","No",0,0.90478
25,0.25365,817,73,1,12.38,60,"Master's","Part-time","Divorced","Yes",0,0.15769
37,0.20898,502,16,2,20.33,36,"PhD","Part-time","Single","Yes",0,0.29711
22,2.418,619,45,1,10.28,60,"Master's","Unemployed","Single","Yes",0,1.42269
26,0.12442,500,41,4,9.88,12,"Master's","Part-time","Single","Yes",0,0.63225
22,0.52055,770,69,2,8.28,12,"High School","Self-employed","Married","No",0,0.61444
18,1.58359,589,38,3,11.36,24,"High School","Full-time","Married","Yes",1,1.28036
40,0.2332,539,66,3,24.65,12,"Bachelor's","Self-employed","Divorced","Yes",0,0.63253
68,0.19488,425,18,4,11.28,60,"Bachelor's","Unemployed","Married","No",0,1.01741
48,2.1324,748,65,3,9.34,48,"PhD","Unemployed","Married","Yes",0,0.33566
44,2.31705,769,17,1,22.33,60,"PhD","Full-time","Divorced","No",0,0.88466
62,2.12429,652,63,1,8.39,12,"Master's","Part-time","Married","Yes",0,0.43849
60,1.11042,793,1,1,19.82,48,"High School","Unemployed","Married","Yes",0,1.39913
19,0.85289,608,57,1,7.73,24,"Bachelor's","Self-employed","Married","Yes",0,1.29361
53,1.92623,597,15,2,16.36,60,"PhD","Full-time","Divorced","Yes",1,0.76835
32,2.30476,452,32,2,7.87,12,"High School","Self-employed","Divorced","No",0,1.02992
44,0.63897,458,2,3,15.23,24,"Master's","Part-time","Single","Yes",0,0.90173
28,1.33291,737,40,4,21.6,12,"PhD","Part-time","Divorced","Yes",0,0.67406
62,1.04387,709,14,3,19.56,24,"High School","Self-employed","Divorced","No",0,0.6128
38,0.44174,735,21,3,5.1,48,"High School","Full-time","Divorced","Yes",0,0.16866
49,0.16391,541,99,2,6.41,60,"Master's","Self-employed","Divorced","Yes",0,0.5488
59,1.8062,443,41,2,13.72,12,"Master's","Self-employed","Single","No",0,0.92812
66,1.32957,497,86,2,23.69,24,"Bachelor's","Unemployed","Divorced","Yes",0,0.65252
38,0.24312,317,91,4,21.09,24,"PhD","Part-time","Married","No",0,1.02127
55,1.92401,757,74,3,2.17,36,"Bachelor's","Part-time","Single","No",0,1.0742
39,0.92744,447,35,2,6.73,12,"PhD","Full-time","Divorced","No",0,0.87718
55,0.48212,842,60,3,4.71,36,"PhD","Self-employed","Single","No",0,1.01534
47,2.14078,418,66,1,21.31,48,"High School","Self-employed","Married","Yes",0,1.09008
31,0.78855,635,32,2,4.29,24,"PhD","Self-employed","Married","Yes",0,0.89703
20,0.60772,841,33,3,17.98,24,"High School","Full-time","Divorced","No",0,0.66009
63,2.32005,838,98,3,24.12,24,"PhD","Self-employed","Divorced","No",0,1.33241
48,1.4773,736,68,2,22.38,12,"Master's","Full-time","Married","Yes",0,0.59268
24,1.00401,471,76,1,14.06,36,"Bachelor's","Full-time","Married","No",0,0.6165
23,0.90351,772,66,2,20.76,24,"High School","Part-time","Single","No",0,0.86882
32,1.1198,760,86,2,19.77,24,"Master's","Full-time","Single","No",0,1.29074
62,1.89363,401,60,2,19.63,36,"PhD","Unemployed","Divorced","Yes",0,0.60346
26,2.45782,781,37,1,2.79,24,"Bachelor's","Unemployed","Divorced","No",0,1.31852
58,1.39227,521,39,2,18.04,12,"Bachelor's","Unemployed","Single","Yes",0,1.02837
67,0.05541,402,56,1,14.28,48,"High School","Full-time","Divorced","No",0,1.1272
49,0.74869,620,91,1,9.14,60,"Master's","Part-time","Married","Yes",0,0.46205
37,0.29575,562,13,4,7.9,12,"Master's","Unemployed","Single","No",0,0.49949
20,0.63873,603,21,3,9.82,12,"Master's","Full-time","Divorced","No",0,0.44861
44,0.27193,555,104,3,19.99,60,"Bachelor's","Self-employed","Married","No",0,0.42118
50,1.56055,814,102,1,9.78,24,"PhD","Unemployed","Married","Yes",1,1.44002
64,1.16731,691,14,2,7.3,24,"Master's","Unemployed","Married","No",0,0.98812
31,0.15144,381,88,1,22.49,48,"High School","Unemployed","Married","No",0,0.74574
46,0.85177,478,41,4,23.2,12,"High School","Unemployed","Married","Yes",0,0.65175
56,0.74488,497,41,2,11.93,48,"PhD","Part-time","Single","Yes",0,1.42615
62,2.30513,465,55,4,15.13,60,"Master's","Full-time","Divorced","Yes",0,0.49332
38,0.94637,462,51,2,9.53,48,"Master's","Self-employed","Married","Yes",0,1.48262
25,1.79517,546,12,1,24.3,48,"Bachelor's","Self-employed","Single","No",0,1.2038
51,0.78927,691,83,1,19.22,60,"High School","Unemployed","Divorced","No",0,1.15133
62,1.74238,704,69,3,6.28,36,"Master's","Full-time","Divorced","Yes",0,0.21413
44,1.29695,732,1,2,6.16,60,"Bachelor's","Full-time","Divorced","No",0,0.58839
33,1.40201,664,116,4,3.44,36,"PhD","Self-employed","Divorced","Yes",0,1.4467
47,1.06351,649,91,2,22.86,48,"High School","Self-employed","Single","Yes",0,0.39599
58,0.34112,532,111,2,20.23,60,"Master's","Part-time","Single","Yes",0,0.7457
57,2.28103,746,106,3,16.26,48,"Bachelor's","Part-time","Divorced","Yes",0,1.1858
61,2.13001,529,19,4,9.32,12,"PhD","Unemployed","Married","Yes",0,1.08847
34,0.97218,602,87,1,19.34,12,"Master's","Full-time","Single","No",0,0.98365
50,2.49184,486,56,4,16.13,12,"High School","Unemployed","Single","Yes",1,1.38846
67,1.65667,451,100,2,10.85,36,"Master's","Full-time","Married","Yes",1,1.14838
22,2.14197,388,83,1,5.32,48,"Bachelor's","Unemployed","Divorced","Yes",1,0.22013
25,2.26842,739,39,1,6.01,48,"Bachelor's","Self-employed","Single","No",1,0.33326
60,0.97269,457,49,1,7.47,48,"High School","Full-time","Single","Yes",1,0.6473
48,1.32977,753,3,2,19.37,36,"High School","Self-employed","Divorced","Yes",0,0.4526
63,1.41393,763,16,3,9.03,24,"High School","Part-time","Divorced","Yes",0,1.14415
22,0.99128,487,65,2,11.41,48,"High School","Part-time","Married","No",0,0.49162
50,0.07045,759,3,2,22.6,36,"Master's","Unemployed","Single","No",0,0.83491
43,0.13191,488,80,3,22.01,48,"Bachelor's","Full-time","Single","No",1,1.2974
58,0.66343,391,106,3,18.11,36,"Master's","Self-employed","Single","Yes",1,1.08387
31,0.46957,624,29,2,13.54,60,"High School","Full-time","Single","Yes",0,0.20693
37,0.55788,432,53,3,7.83,12,"Master's","Part-time","Married","No",1,1.28188
56,0.31484,826,89,1,24.03,60,"Bachelor's","Part-time","Married","Yes",0,0.60181
31,0.99583,599,119,2,18.48,48,"Master's","Full-time","Divorced","Yes",0,0.25499
39,0.91896,531,36,2,18.09,12,"Bachelor's","Part-time","Divorced","Yes",0,1.37637
27,0.24556,847,116,1,5.84,12,"Master's","Full-time","Married","Yes",0,0.23413
45,2.31782,606,33,3,23.96,24,"PhD","Unemployed","Single","No",0,0.69986
31,2.41464,473,93,4,17.14,36,"PhD","Self-employed","Married","Yes",1,0.23352
60,2.40992,395,32,1,12.21,36,"High School","Unemployed","Single","No",0,1.30673
34,1.97555,593,31,1,8.8,24,"High School","Part-time","Single","Yes",0,1.49417
18,2.28776,608,114,1,2.03,12,"PhD","Unemployed","Married","Yes",0,0.68251
19,0.10791,762,50,2,21.55,12,"Master's","Unemployed","Married","Yes",0,0.34579
50,1.21738,727,24,2,3.11,12,"Bachelor's","Self-employed","Married","No",0,0.84318
45,2.08048,549,17,2,13.69,24,"PhD","Full-time","Married","Yes",0,0.945
52,0.89822,632,72,2,8.72,48,"High School","Self-employed","Divorced","No",0,1.2945
37,1.61781,463,91,1,23.59,36,"High School","Self-employed","Single","Yes",0,1.13701
41,0.70338,360,47,2,10.8,48,"High School","Self-employed","Single","No",0,1.45058
31,1.72419,510,46,2,9.16,60,"Bachelor's","Self-employed","Single","Yes",0,1.38556
20,2.12922,828,65,1,23.71,48,"Bachelor's","Part-time","Married","No",0,0.53289
60,0.08955,375,113,2,23.78,12,"PhD","Self-employed","Married","No",0,0.54249
58,2.42124,651,111,1,10.37,12,"PhD","Part-time","Married","Yes",0,0.9506
23,0.99128,739,38,4,6.85,60,"Master's","Part-time","Divorced","Yes",1,1.24557
30,0.06519,523,111,4,12.4,24,"High School","Full-time","Divorced","No",0,1.11475
51,0.91566,482,26,2,2.83,60,"Master's","Full-time","Divorced","Yes",0,1.18391
47,1.61731,418,119,2,5.66,60,"Master's","Part-time","Married","Yes",0,1.0013
59,1.46756,787,59,4,12.58,36,"PhD","Self-employed","Married","Yes",0,1.00269
51,0.26085,546,102,2,18.98,24,"High School","Part-time","Divorced","No",0,0.41779
21,0.99864,412,94,1,23.96,24,"High School","Part-time","Married","No",0,0.90144
60,2.079,371,81,2,4.24,60,"Bachelor's","Self-employed","Divorced","No",0,1.20382
51,2.13035,530,51,3,4.65,60,"Master's","Full-time","Divorced","Yes",0,0.35777
41,0.65518,313,72,3,14.19,60,"High School","Full-time","Married","Yes",0,0.83283
34,0.85088,673,119,2,9.38,48,"PhD","Part-time","Married","No",0,0.32139
57,2.1298,571,94,2,17.82,36,"Bachelor's","Self-employed","Divorced","No",0,1.1041
20,1.4421,756,118,3,6.44,48,"PhD","Part-time","Married","No",0,0.81854
32,1.9413,466,10,2,11.85,12,"High School","Part-time","Single","No",0,1.14726
52,1.33898,395,67,4,19.88,36,"PhD","Part-time","Married","No",0,1.4807
47,2.04637,339,60,3,11.25,36,"Bachelor's","Part-time","Married","Yes",0,0.16145
21,2.2539,784,44,1,22.48,24,"Master's","Unemployed","Single","Yes",1,0.51558
21,2.2477,820,93,2,17.48,24,"PhD","Part-time","Divorced","Yes",0,1.28395
23,0.92114,620,109,1,5.62,48,"Bachelor's","Part-time","Married","No",0,0.70887
59,0.82091,370,74,4,23.13,48,"Bachelor's","Part-time","Married","No",0,0.50529
67,0.54668,653,40,1,23.22,48,"PhD","Full-time","Single","No",0,1.11883
49,0.81228,678,79,1,22.91,12,"Bachelor's","Self-employed","Single","Yes",0,1.44983
54,0.48051,617,39,4,21.02,12,"Master's","Unemployed","Married","Yes",0,1.41037
33,0.23663,421,70,3,17.17,48,"Master's","Part-time","Divorced","Yes",0,1.17888
28,1.59073,319,22,1,21.87,48,"Bachelor's","Self-employed","Divorced","Yes",0,0.81239
40,1.07491,382,41,3,17.43,48,"Bachelor's","Part-time","Divorced","Yes",0,0.2698
21,0.06966,696,42,2,19.3,36,"Master's","Unemployed","Married","Yes",0,0.85675
52,0.19019,572,70,4,6.44,60,"Master's","Unemployed","Married","Yes",0,0.88456
60,0.73219,516,57,1,23.06,48,"High School","Self-employed","Divorced","No",0,0.75128
36,0.08909,748,110,2,24.58,24,"Bachelor's","Full-time","Divorced","No",0,0.3857
60,1.18203,303,70,4,9.71,48,"PhD","Part-time","Divorced","Yes",0,0.58543
